epochs steps out_loss offset_loss train_accuracy time
35 145 0.077 470.131 0.974 21219.852
35 146 0.120 479.104 0.966 21223.359
35 147 0.194 486.249 0.949 21227.955
35 148 0.110 444.153 0.968 21232.584
35 149 0.105 482.672 0.969 21237.199
35 150 0.105 497.208 0.969 21241.756
35 151 0.070 473.795 0.978 21246.323
35 152 0.088 500.950 0.976 21250.955
35 153 0.108 472.264 0.967 21255.498
35 154 0.120 468.078 0.966 21259.016
35 155 0.131 486.404 0.960 21263.759
35 156 0.198 453.854 0.951 21268.464
35 157 0.200 468.925 0.945 21273.540
35 158 0.202 505.176 0.936 21278.492
35 159 0.242 480.623 0.934 21283.866
35 160 0.089 483.729 0.971 21288.829
35 161 0.216 473.945 0.947 21293.672
35 162 0.080 457.637 0.977 21297.297
35 163 0.093 484.840 0.970 21302.063
35 164 0.067 486.670 0.978 21306.841
35 165 0.220 444.543 0.945 21311.571
35 166 0.126 482.637 0.963 21315.298
35 167 0.559 465.884 0.791 21320.123
35 168 0.131 465.096 0.962 21323.841
35 169 0.058 465.854 0.981 21327.515
35 170 0.076 489.485 0.976 21331.199
35 171 0.066 491.722 0.980 21334.833
35 172 0.109 471.247 0.970 21339.556
35 173 0.160 486.109 0.957 21344.313
36 0 0.076 442.746 0.976 21524.537
36 1 0.063 471.717 0.979 21527.855
36 2 0.108 458.757 0.965 21531.203
36 3 0.083 464.715 0.972 21534.693
36 4 0.077 480.660 0.977 21538.233
36 5 0.077 480.839 0.971 21541.644
36 6 0.065 474.709 0.978 21545.120
36 7 0.071 473.040 0.979 21548.609
36 8 0.091 477.014 0.970 21552.086
36 9 0.066 463.572 0.978 21555.531
36 10 0.074 471.583 0.975 21558.945
36 11 0.096 468.250 0.968 21562.341
36 12 0.083 491.818 0.970 21565.715
36 13 0.065 477.940 0.978 21569.134
36 14 0.068 447.409 0.977 21572.477
36 15 0.057 466.723 0.981 21575.891
36 16 0.072 476.831 0.975 21579.258
36 17 0.071 469.876 0.977 21582.627
36 18 0.070 469.334 0.979 21585.955
36 19 0.083 490.815 0.972 21589.375
36 20 0.072 461.084 0.975 21592.759
36 21 0.066 455.149 0.978 21596.128
36 22 0.074 452.602 0.977 21599.552
36 23 0.065 465.286 0.980 21602.916
36 24 0.056 463.261 0.982 21606.273
36 25 0.087 468.572 0.972 21609.657
36 26 0.054 461.486 0.982 21613.076
36 27 0.064 468.653 0.978 21616.396
36 28 0.073 458.668 0.976 21619.735
36 29 0.072 470.702 0.977 21623.092
36 30 0.068 469.680 0.976 21626.563
36 31 0.064 441.631 0.980 21629.953
36 32 0.070 442.342 0.977 21633.416
36 33 0.077 488.102 0.973 21636.974
36 34 0.077 479.549 0.972 21640.382
36 35 0.079 474.340 0.972 21643.797
36 36 0.073 458.699 0.976 21647.142
36 37 0.085 460.682 0.973 21650.472
36 38 0.066 458.681 0.979 21653.847
36 39 0.063 464.115 0.980 21657.213
36 40 0.059 459.527 0.983 21660.574
36 41 0.064 432.229 0.979 21664.004
36 42 0.060 460.841 0.982 21667.342
36 43 0.060 461.158 0.983 21670.713
36 44 0.058 463.072 0.983 21674.044
36 45 0.064 482.132 0.980 21677.415
36 46 0.060 469.762 0.982 21680.712
36 47 0.061 456.609 0.983 21684.075
36 48 0.063 461.972 0.980 21687.403
36 49 0.087 491.134 0.972 21690.760
36 50 0.088 482.840 0.971 21694.136
36 51 0.056 470.419 0.984 21697.368
36 52 0.264 475.891 0.949 21700.635
36 53 0.082 453.437 0.974 21703.897
36 54 0.058 434.589 0.983 21707.156
36 55 0.058 487.020 0.982 21710.468
36 56 0.063 493.215 0.981 21713.745
36 57 0.059 448.135 0.982 21716.967
36 58 0.060 483.048 0.981 21720.254
36 59 0.065 456.348 0.980 21723.547
36 60 0.063 471.414 0.979 21726.847
36 61 0.078 482.551 0.973 21730.086
36 62 0.062 465.937 0.980 21733.348
36 63 0.077 459.517 0.974 21736.665
36 64 0.069 454.895 0.977 21740.033
36 65 0.061 453.720 0.981 21743.393
36 66 0.080 467.328 0.973 21746.622
36 67 0.064 496.050 0.978 21749.901
36 68 0.073 460.190 0.976 21753.126
36 69 0.071 464.291 0.977 21756.374
36 70 0.063 506.771 0.981 21759.593
36 71 0.063 485.744 0.980 21762.885
36 72 0.104 480.067 0.969 21766.119
36 73 0.149 456.435 0.957 21769.460
36 74 0.102 470.487 0.966 21772.718
36 75 0.103 468.595 0.971 21776.041
36 76 0.084 491.738 0.972 21779.290
36 77 0.112 467.012 0.965 21782.512
36 78 0.068 485.160 0.983 21785.785
36 79 0.076 512.907 0.975 21788.997
36 80 0.074 510.134 0.977 21792.238
36 81 0.104 495.367 0.967 21795.474
36 82 0.126 488.494 0.960 21798.723
36 83 0.112 478.145 0.969 21801.937
36 84 0.071 452.941 0.978 21805.180
36 85 0.073 454.156 0.978 21808.535
36 86 0.088 476.709 0.973 21811.764
36 87 0.081 467.990 0.975 21814.934
36 88 0.148 466.523 0.946 21818.166
36 89 0.075 459.214 0.975 21821.359
36 90 0.068 467.364 0.978 21824.535
36 91 0.173 464.859 0.951 21827.688
36 92 0.123 478.854 0.965 21830.891
36 93 0.079 448.400 0.975 21834.146
36 94 0.083 474.228 0.972 21837.440
36 95 0.104 485.611 0.964 21840.851
36 96 0.080 470.634 0.974 21844.157
36 97 0.090 469.631 0.968 21847.389
36 98 0.085 502.447 0.972 21850.621
36 99 0.070 466.168 0.978 21853.924
36 100 0.087 495.190 0.971 21857.272
36 101 0.089 504.307 0.973 21860.744
36 102 0.097 472.371 0.969 21864.152
36 103 0.106 486.228 0.965 21867.516
36 104 0.091 493.625 0.971 21870.907
36 105 0.077 512.485 0.972 21874.200
36 106 0.067 487.006 0.978 21877.468
36 107 0.071 488.585 0.977 21880.728
36 108 0.076 494.668 0.977 21884.001
36 109 0.074 475.671 0.975 21887.232
36 110 0.076 472.166 0.972 21890.475
36 111 0.103 464.112 0.966 21893.721
36 112 0.097 478.726 0.970 21897.004
36 113 0.078 463.175 0.971 21900.256
36 114 0.071 457.583 0.975 21903.531
36 115 0.084 464.555 0.971 21906.830
36 116 0.086 493.495 0.972 21910.118
36 117 0.134 471.991 0.957 21913.379
36 118 0.088 487.414 0.968 21916.678
36 119 0.071 462.720 0.976 21919.971
36 120 0.078 499.717 0.973 21923.245
36 121 0.096 501.181 0.968 21926.528
36 122 0.083 473.181 0.971 21929.808
36 123 0.070 478.958 0.975 21933.141
36 124 0.065 481.628 0.977 21936.475
36 125 0.069 496.683 0.976 21939.765
36 126 0.057 465.798 0.980 21943.008
36 127 0.068 471.444 0.976 21946.249
36 128 0.131 459.281 0.959 21949.599
36 129 0.125 441.676 0.959 21952.806
36 130 0.086 473.734 0.969 21955.978
36 131 0.097 426.456 0.967 21959.188
36 132 0.085 468.920 0.972 21962.450
36 133 0.063 460.999 0.977 21965.633
36 134 0.058 452.555 0.982 21968.908
36 135 0.082 477.625 0.970 21972.170
36 136 0.092 462.668 0.970 21975.791
36 137 0.201 464.275 0.951 21980.576
36 138 0.095 487.705 0.966 21985.371
36 139 0.149 495.096 0.954 21990.287
36 140 0.142 462.430 0.953 21995.186
36 141 0.131 490.170 0.952 22000.118
36 142 0.162 470.754 0.948 22005.046
36 143 0.083 451.146 0.972 22010.001
36 144 0.064 495.399 0.980 22014.775
36 145 0.080 456.710 0.973 22019.568
36 146 0.125 481.167 0.964 22023.161
36 147 0.198 478.834 0.945 22027.863
36 148 0.111 460.664 0.967 22032.612
36 149 0.100 469.856 0.971 22037.323
36 150 0.096 454.783 0.971 22041.991
36 151 0.060 478.433 0.982 22046.643
36 152 0.083 506.426 0.976 22051.372
36 153 0.117 468.414 0.965 22056.020
36 154 0.117 487.415 0.967 22059.653
36 155 0.117 464.297 0.968 22064.480
36 156 0.193 447.269 0.951 22069.300
36 157 0.209 469.303 0.944 22074.456
36 158 0.191 489.666 0.940 22079.358
36 159 0.227 499.522 0.937 22084.662
36 160 0.091 448.925 0.972 22089.590
36 161 0.206 466.978 0.945 22094.369
36 162 0.084 466.030 0.973 22097.952
36 163 0.089 463.446 0.973 22102.658
36 164 0.070 475.876 0.979 22107.374
36 165 0.211 461.436 0.947 22112.038
36 166 0.129 452.344 0.959 22115.700
36 167 0.410 461.085 0.807 22120.464
36 168 0.134 452.112 0.962 22124.133
36 169 0.053 470.550 0.983 22127.757
36 170 0.069 467.859 0.980 22131.379
36 171 0.073 490.382 0.976 22134.967
36 172 0.108 471.789 0.968 22139.636
36 173 0.151 461.846 0.960 22144.340
37 0 0.071 487.605 0.978 22322.276
37 1 0.064 469.962 0.981 22325.538
37 2 0.102 489.562 0.967 22328.845
37 3 0.097 463.992 0.965 22332.272
37 4 0.085 476.758 0.974 22335.757
37 5 0.075 493.491 0.974 22339.123
37 6 0.074 491.608 0.975 22342.556
37 7 0.077 510.567 0.980 22346.031
37 8 0.084 490.634 0.972 22349.454
37 9 0.073 487.904 0.974 22352.840
37 10 0.070 494.547 0.973 22356.211
37 11 0.072 482.269 0.975 22359.592
37 12 0.079 465.160 0.973 22362.928
37 13 0.066 491.516 0.978 22366.324
37 14 0.062 476.810 0.980 22369.636
37 15 0.061 474.095 0.980 22372.944
37 16 0.073 470.753 0.976 22376.274
37 17 0.072 477.733 0.976 22379.583
37 18 0.074 457.542 0.976 22382.874
37 19 0.068 467.554 0.976 22386.231
37 20 0.057 480.831 0.980 22389.572
37 21 0.063 470.692 0.980 22392.886
37 22 0.068 478.609 0.979 22396.268
37 23 0.065 476.128 0.978 22399.589
37 24 0.067 470.522 0.977 22402.911
37 25 0.066 460.802 0.978 22406.263
37 26 0.063 458.686 0.978 22409.651
37 27 0.053 470.522 0.984 22412.931
37 28 0.070 457.689 0.976 22416.245
37 29 0.072 450.714 0.975 22419.549
37 30 0.066 485.639 0.978 22422.987
37 31 0.060 459.999 0.981 22426.335
37 32 0.058 479.235 0.982 22429.772
37 33 0.061 486.380 0.979 22433.159
37 34 0.074 478.347 0.973 22436.541
37 35 0.083 487.939 0.971 22439.937
37 36 0.062 479.720 0.981 22443.258
37 37 0.079 440.863 0.976 22446.570
37 38 0.061 471.290 0.980 22449.929
37 39 0.065 470.744 0.978 22453.233
37 40 0.056 467.687 0.984 22456.561
37 41 0.065 454.297 0.979 22459.963
37 42 0.060 459.232 0.981 22463.263
37 43 0.060 467.347 0.981 22466.593
37 44 0.076 451.488 0.976 22469.898
37 45 0.056 458.427 0.983 22473.239
37 46 0.060 465.799 0.980 22476.513
37 47 0.061 457.015 0.982 22479.791
37 48 0.067 470.744 0.979 22483.090
37 49 0.086 482.967 0.971 22486.414
37 50 0.081 454.423 0.972 22489.735
37 51 0.058 472.031 0.982 22493.040
37 52 0.253 488.223 0.949 22496.368
37 53 0.089 475.045 0.970 22499.702
37 54 0.066 473.229 0.978 22503.032
37 55 0.056 472.129 0.984 22506.410
37 56 0.060 472.867 0.981 22509.747
37 57 0.064 483.694 0.981 22513.026
37 58 0.062 503.424 0.980 22516.357
37 59 0.068 484.126 0.979 22519.726
37 60 0.061 493.115 0.979 22523.087
37 61 0.055 491.496 0.984 22526.396
37 62 0.060 447.799 0.982 22529.728
37 63 0.084 463.983 0.974 22533.109
37 64 0.074 455.349 0.974 22536.561
37 65 0.059 460.227 0.979 22539.983
37 66 0.064 468.664 0.980 22543.294
37 67 0.058 473.277 0.982 22546.653
37 68 0.066 477.181 0.978 22549.966
37 69 0.058 470.040 0.982 22553.268
37 70 0.057 466.772 0.983 22556.582
37 71 0.071 481.553 0.977 22559.955
37 72 0.107 469.249 0.967 22563.254
37 73 0.153 495.119 0.956 22566.675
37 74 0.077 489.577 0.976 22569.994
37 75 0.098 486.632 0.969 22573.386
37 76 0.094 476.076 0.970 22576.704
37 77 0.089 499.601 0.973 22580.006
37 78 0.063 512.118 0.981 22583.349
37 79 0.077 511.809 0.975 22586.637
37 80 0.080 485.960 0.975 22589.946
37 81 0.092 473.676 0.971 22593.256
37 82 0.125 494.993 0.961 22596.571
37 83 0.111 501.767 0.969 22599.885
37 84 0.069 468.828 0.977 22603.139
37 85 0.072 482.087 0.977 22606.512
37 86 0.078 471.936 0.975 22609.782
37 87 0.059 473.524 0.982 22613.000
37 88 0.168 487.734 0.944 22616.275
37 89 0.064 475.480 0.979 22619.505
37 90 0.066 472.311 0.978 22622.704
37 91 0.192 486.050 0.949 22625.896
37 92 0.116 478.618 0.966 22629.064
37 93 0.094 471.861 0.970 22632.296
37 94 0.104 476.856 0.967 22635.582
37 95 0.101 496.519 0.966 22638.970
37 96 0.081 494.004 0.973 22642.238
37 97 0.075 474.461 0.975 22645.438
37 98 0.071 475.274 0.977 22648.636
37 99 0.069 473.847 0.978 22651.910
37 100 0.083 486.413 0.972 22655.232
37 101 0.079 454.422 0.973 22658.686
37 102 0.096 497.451 0.968 22662.010
37 103 0.091 449.688 0.971 22665.285
37 104 0.094 457.439 0.968 22668.598
37 105 0.074 464.700 0.974 22671.804
37 106 0.070 494.624 0.977 22674.994
37 107 0.071 476.103 0.975 22678.163
37 108 0.081 465.856 0.973 22681.360
37 109 0.082 491.990 0.972 22684.512
37 110 0.074 471.283 0.974 22687.680
37 111 0.080 481.283 0.973 22690.851
37 112 0.092 459.225 0.971 22694.061
37 113 0.061 478.349 0.980 22697.244
37 114 0.068 466.723 0.976 22700.442
37 115 0.070 502.248 0.977 22703.646
37 116 0.088 487.442 0.969 22706.828
37 117 0.161 490.096 0.953 22710.017
37 118 0.078 495.172 0.974 22713.223
37 119 0.075 503.546 0.973 22716.433
37 120 0.080 479.551 0.972 22719.624
37 121 0.096 504.776 0.971 22722.827
37 122 0.088 471.071 0.967 22726.032
37 123 0.075 479.539 0.972 22729.278
37 124 0.067 490.911 0.978 22732.518
37 125 0.069 483.790 0.976 22735.718
37 126 0.054 469.501 0.982 22738.874
37 127 0.071 500.150 0.975 22742.030
37 128 0.123 454.488 0.962 22745.288
37 129 0.107 466.184 0.965 22748.419
37 130 0.089 443.256 0.968 22751.518
37 131 0.100 445.051 0.965 22754.646
37 132 0.080 464.951 0.972 22757.820
37 133 0.059 446.091 0.980 22760.916
37 134 0.059 460.293 0.981 22764.105
37 135 0.075 490.374 0.973 22767.289
37 136 0.082 466.301 0.975 22770.810
37 137 0.212 481.534 0.945 22775.474
37 138 0.089 491.217 0.965 22780.152
37 139 0.146 476.891 0.953 22784.938
37 140 0.122 503.861 0.960 22789.721
37 141 0.128 469.975 0.954 22794.511
37 142 0.160 485.454 0.947 22799.317
37 143 0.078 471.383 0.974 22804.157
37 144 0.056 449.633 0.983 22808.820
37 145 0.083 467.994 0.971 22813.494
37 146 0.124 477.288 0.964 22816.987
37 147 0.201 468.206 0.944 22821.550
37 148 0.109 467.721 0.969 22826.174
37 149 0.108 484.080 0.967 22830.780
37 150 0.102 495.155 0.970 22835.337
37 151 0.063 489.837 0.982 22839.894
37 152 0.092 493.387 0.973 22844.524
37 153 0.110 487.186 0.966 22849.078
37 154 0.118 481.640 0.965 22852.626
37 155 0.114 464.255 0.969 22857.356
37 156 0.189 467.593 0.952 22862.063
37 157 0.204 464.790 0.945 22867.094
37 158 0.184 486.101 0.935 22871.868
37 159 0.237 460.660 0.934 22877.059
37 160 0.094 484.356 0.969 22881.894
37 161 0.209 475.411 0.947 22886.562
37 162 0.087 448.502 0.976 22890.054
37 163 0.086 479.208 0.973 22894.662
37 164 0.071 480.061 0.978 22899.274
37 165 0.212 451.312 0.949 22903.833
37 166 0.109 482.193 0.968 22907.404
37 167 0.469 490.932 0.794 22912.049
37 168 0.125 451.377 0.964 22915.647
37 169 0.058 420.609 0.982 22919.183
37 170 0.070 481.204 0.979 22922.733
37 171 0.065 432.158 0.980 22926.240
37 172 0.110 489.915 0.968 22930.818
37 173 0.146 465.666 0.959 22935.454
38 0 0.075 453.575 0.977 23111.652
38 1 0.059 494.024 0.981 23114.918
38 2 0.082 473.543 0.972 23118.223
38 3 0.105 475.813 0.966 23121.668
38 4 0.091 493.686 0.972 23125.160
38 5 0.080 502.108 0.972 23128.529
38 6 0.064 490.335 0.976 23131.976
38 7 0.073 456.741 0.977 23135.427
38 8 0.087 475.372 0.973 23138.861
38 9 0.061 463.264 0.980 23142.277
38 10 0.066 472.793 0.977 23145.657
38 11 0.066 461.946 0.977 23149.042
38 12 0.084 481.838 0.971 23152.391
38 13 0.059 482.160 0.979 23155.780
38 14 0.067 490.762 0.976 23159.096
38 15 0.059 471.581 0.979 23162.402
38 16 0.068 454.246 0.977 23165.737
38 17 0.074 468.268 0.978 23169.037
38 18 0.081 450.411 0.976 23172.335
38 19 0.064 463.518 0.979 23175.694
38 20 0.055 481.946 0.981 23179.029
38 21 0.069 446.578 0.976 23182.363
38 22 0.066 497.154 0.980 23185.759
38 23 0.076 444.364 0.973 23189.068
38 24 0.052 474.710 0.983 23192.389
38 25 0.058 478.061 0.982 23195.730
38 26 0.055 457.412 0.981 23199.106
38 27 0.056 441.861 0.983 23202.397
38 28 0.068 468.710 0.976 23205.712
38 29 0.063 461.789 0.980 23209.021
38 30 0.065 488.091 0.978 23212.467
38 31 0.056 469.014 0.983 23215.795
38 32 0.080 453.199 0.972 23219.232
38 33 0.084 457.558 0.970 23222.625
38 34 0.072 488.957 0.974 23225.996
38 35 0.077 487.917 0.974 23229.384
38 36 0.074 441.010 0.975 23232.689
38 37 0.099 470.933 0.970 23236.018
38 38 0.064 471.849 0.979 23239.361
38 39 0.068 459.945 0.976 23242.675
38 40 0.056 465.804 0.982 23246.007
38 41 0.062 467.223 0.982 23249.392
38 42 0.057 472.497 0.983 23252.695
38 43 0.091 485.891 0.969 23256.011
38 44 0.057 466.951 0.983 23259.312
38 45 0.057 478.124 0.981 23262.891
38 46 0.058 480.240 0.982 23266.158
38 47 0.071 472.898 0.977 23269.460
38 48 0.072 473.787 0.977 23272.751
38 49 0.080 490.352 0.975 23276.065
38 50 0.082 464.524 0.974 23279.382
38 51 0.055 463.142 0.984 23282.692
38 52 0.252 465.173 0.946 23286.015
38 53 0.075 474.065 0.976 23289.343
38 54 0.051 449.692 0.986 23292.663
38 55 0.080 480.433 0.976 23296.041
38 56 0.058 464.229 0.982 23299.370
38 57 0.064 467.599 0.977 23302.671
38 58 0.067 475.215 0.976 23305.987
38 59 0.062 475.656 0.981 23309.343
38 60 0.057 473.595 0.982 23312.690
38 61 0.060 487.339 0.981 23316.008
38 62 0.056 452.641 0.984 23319.350
38 63 0.075 491.167 0.976 23322.722
38 64 0.068 484.600 0.977 23326.168
38 65 0.064 456.216 0.980 23329.599
38 66 0.068 489.936 0.978 23332.905
38 67 0.075 462.988 0.975 23336.272
38 68 0.056 450.765 0.982 23339.570
38 69 0.058 492.756 0.983 23342.883
38 70 0.067 478.646 0.980 23346.169
38 71 0.057 466.953 0.981 23349.521
38 72 0.115 473.560 0.964 23352.812
38 73 0.151 466.483 0.958 23356.229
38 74 0.078 485.878 0.977 23359.553
38 75 0.097 485.030 0.972 23362.944
38 76 0.113 496.774 0.962 23366.282
38 77 0.096 471.349 0.969 23369.590
38 78 0.079 501.685 0.976 23372.923
38 79 0.075 521.612 0.976 23376.214
38 80 0.067 471.892 0.977 23379.518
38 81 0.092 505.546 0.970 23382.837
38 82 0.121 479.774 0.965 23386.146
38 83 0.096 469.951 0.972 23389.440
38 84 0.075 487.770 0.976 23392.768
38 85 0.076 467.134 0.973 23396.216
38 86 0.086 487.940 0.973 23399.528
38 87 0.060 496.381 0.983 23402.759
38 88 0.155 442.872 0.944 23406.042
38 89 0.077 491.670 0.973 23409.277
38 90 0.068 510.822 0.978 23412.488
38 91 0.146 492.334 0.957 23415.693
38 92 0.121 470.465 0.964 23418.903
38 93 0.083 484.934 0.973 23422.157
38 94 0.091 495.944 0.969 23425.466
38 95 0.099 492.398 0.966 23428.890
38 96 0.092 471.099 0.970 23432.180
38 97 0.076 467.507 0.974 23435.410
38 98 0.071 485.764 0.978 23438.660
38 99 0.071 483.878 0.978 23441.969
38 100 0.093 492.865 0.972 23445.317
38 101 0.074 505.165 0.977 23448.816
38 102 0.099 470.563 0.968 23452.229
38 103 0.090 463.067 0.972 23455.596
38 104 0.097 463.035 0.972 23459.009
38 105 0.073 468.115 0.975 23462.310
38 106 0.067 476.282 0.977 23465.568
38 107 0.073 478.989 0.976 23468.832
38 108 0.069 479.082 0.976 23472.121
38 109 0.072 483.549 0.975 23475.353
38 110 0.079 488.224 0.972 23478.620
38 111 0.079 473.739 0.974 23481.868
38 112 0.096 455.663 0.971 23485.161
38 113 0.071 471.186 0.975 23488.439
38 114 0.070 481.681 0.975 23491.731
38 115 0.074 509.967 0.975 23495.026
38 116 0.096 485.001 0.968 23498.303
38 117 0.171 441.354 0.952 23501.575
38 118 0.081 488.602 0.972 23504.872
38 119 0.072 488.260 0.975 23508.184
38 120 0.081 504.593 0.972 23511.460
38 121 0.092 510.601 0.970 23514.741
38 122 0.080 475.177 0.972 23518.027
38 123 0.070 457.929 0.976 23521.355
38 124 0.067 461.884 0.978 23524.692
38 125 0.073 477.522 0.974 23527.974
38 126 0.057 466.401 0.981 23531.218
38 127 0.073 492.545 0.976 23534.480
38 128 0.126 450.586 0.960 23537.834
38 129 0.112 465.220 0.962 23541.044
38 130 0.077 454.604 0.973 23544.227
38 131 0.097 449.137 0.966 23547.453
38 132 0.087 466.774 0.967 23550.724
38 133 0.067 480.381 0.976 23553.911
38 134 0.064 479.577 0.979 23557.183
38 135 0.078 479.201 0.972 23560.437
38 136 0.084 495.755 0.974 23564.046
38 137 0.192 466.081 0.953 23568.837
38 138 0.076 510.224 0.972 23573.628
38 139 0.161 492.803 0.948 23578.536
38 140 0.116 514.395 0.960 23583.442
38 141 0.136 460.867 0.955 23588.363
38 142 0.153 502.351 0.950 23593.296
38 143 0.090 468.606 0.969 23598.259
38 144 0.061 475.558 0.981 23603.049
38 145 0.079 475.022 0.973 23607.831
38 146 0.125 468.973 0.966 23611.425
38 147 0.208 479.986 0.942 23616.112
38 148 0.114 470.981 0.965 23620.855
38 149 0.126 469.228 0.965 23625.610
38 150 0.101 470.092 0.972 23630.292
38 151 0.067 473.273 0.978 23634.951
38 152 0.082 491.001 0.974 23639.688
38 153 0.110 501.120 0.965 23644.355
38 154 0.115 479.874 0.966 23647.989
38 155 0.123 473.290 0.966 23652.810
38 156 0.179 489.101 0.953 23657.640
38 157 0.206 458.803 0.944 23662.786
38 158 0.195 499.233 0.937 23667.666
38 159 0.230 478.301 0.940 23672.977
38 160 0.083 455.413 0.972 23677.927
38 161 0.202 456.989 0.949 23682.700
38 162 0.079 459.148 0.975 23686.283
38 163 0.087 474.854 0.972 23691.009
38 164 0.067 457.787 0.980 23695.740
38 165 0.216 449.315 0.946 23700.418
38 166 0.121 469.234 0.961 23704.089
38 167 0.396 470.942 0.810 23708.866
38 168 0.131 475.903 0.962 23712.539
38 169 0.055 464.412 0.983 23716.159
38 170 0.068 486.570 0.979 23719.797
38 171 0.068 448.455 0.979 23723.389
38 172 0.114 454.992 0.968 23728.057
38 173 0.160 486.747 0.956 23732.788
39 0 0.067 479.462 0.980 23910.770
39 1 0.059 477.734 0.981 23914.039
39 2 0.083 494.204 0.974 23917.343
39 3 0.091 492.076 0.969 23920.781
39 4 0.086 484.166 0.973 23924.272
39 5 0.077 499.539 0.972 23927.637
39 6 0.067 470.626 0.979 23931.070
39 7 0.068 485.694 0.983 23934.547
39 8 0.091 446.959 0.969 23937.962
39 9 0.071 487.227 0.976 23941.368
39 10 0.077 482.467 0.973 23944.742
39 11 0.064 462.180 0.978 23948.109
39 12 0.070 481.239 0.974 23951.444
39 13 0.065 479.376 0.979 23954.859
39 14 0.056 450.081 0.982 23958.184
39 15 0.056 451.172 0.982 23961.520
39 16 0.083 470.113 0.970 23964.848
39 17 0.072 484.276 0.975 23968.158
39 18 0.061 473.287 0.980 23971.442
39 19 0.059 461.802 0.979 23974.813
39 20 0.054 482.946 0.982 23978.153
39 21 0.063 472.566 0.978 23981.498
